Sample Number,Sample Time,Sample Type Code,Variable Name,VMV Code,Value,Unit Code,Detection Limit,Flag,Status
17PY006104,4/4/2017 9:00,1,Specific Conductance,2041,395,USIE/CM,2,,U
17PY006104,4/4/2017 9:00,1,Potassium dissolved/filtered,1181,1900,UG/L,0.1,,U
17PY006227,4/26/2017 12:25,1,Temperature (water),1125,2,DEG C,-10,,U
07PY001405,9/24/2007 17:32,1,Lanthanum Total,97513,0.042,UG/L,0.001,,U
07PY001405,9/24/2007 17:32,1,Antimony Total,97522,0.1,UG/L,0.001,,U
07PY001443,9/9/2007 17:15,1,Cobalt Total,97507,0.091,UG/L,0.002,,U
07PY001443,9/9/2007 17:15,1,Potassium Extractable,1142,600,UG/L,0.1,,U
07PY001469,12/2/2007 14:20,1,Colour True,2021,10,REL UNIT,2.5,,U
08PY001188,7/8/2008 17:36,1,Iron Total,97511,6420,UG/L,0.5,,U
08PY001335,7/29/2008 20:15,1,Silver Total,97997,0.008,UG/L,0.001,,U
08PY001335,7/29/2008 20:15,1,Bromide Dissolved,101535,50,UG/L,0.05,L,U
08PY001412,8/22/2008 14:58,1,Aluminum Total,97998,164,UG/L,0.2,,U
08PY001439,9/16/2008 18:02,1,Lithium Total,97514,2.2,UG/L,0.2,,U
08PY001439,9/16/2008 18:02,1,Strontium Total,97525,103,UG/L,0.05,,U
08PY001439,9/16/2008 18:02,1,Fluoride Dissolved,201836,100,UG/L,0.01,,U
14PY006056,6/18/2014 14:18,1,Turbidity,2074,60.8,NTU,0.05,,U
15PY005279,7/15/2014 10:20,1,Sulphate Dissolved,16309,11000,UG/L,0.5,,U
15PY005300,8/13/2014 15:30,1,Zinc Total,107939,2.2,UG/L,0.2,,U
15PY005300,8/13/2014 15:30,1,pH,1075,8.09,PH,0.01,,U
15PY005692,4/20/2015 16:45,1,Beryllium Total,107909,0.003,UG/L,0.001,,U
15PY005903,6/23/2015 14:35,1,Tungsten Total,107937,0.009,UG/L,0.001,,U
15PY005952,8/19/2015 11:00,1,Chromium Total,107914,0.29,UG/L,0.01,,U
15PY005952,8/19/2015 11:00,1,Lanthanum Total,107919,0.121,UG/L,0.001,,U
15PY006094,9/19/2015 9:00,1,Barium Total,107908,56.7,UG/L,0.05,,U
16PY005022,12/3/2015 10:30,1,Cobalt Total,107913,0.09,UG/L,0.002,,U
16PY005022,12/3/2015 10:30,1,Vanadium Total,107936,0.402,UG/L,0.005,,U
17PY005548,4/20/2016 13:10,1,Beryllium Total,107909,0.002,UG/L,0.001,,U
17PY005548,4/20/2016 13:10,1,Temperature (water),1125,2,DEG C,-10,,U
17PY005321,5/19/2016 9:30,1,Rubidium Total,107928,1.95,UG/L,0.001,,U
17PY005321,5/19/2016 9:30,1,Silicon Dissolved,1175,1000,UG/L,0.05,,U
17PY005341,6/23/2016 13:15,1,Silver Total,107904,0.016,UG/L,0.001,,U
17PY005341,6/23/2016 13:15,1,Zinc Total,107939,8.8,UG/L,0.2,,U
17PY005705,7/21/2016 7:30,1,Specific Conductance,2041,177,USIE/CM,2,,U
17PY005390,8/19/2016 9:15,1,Silver Total,107904,0.033,UG/L,0.001,,U
17PY005390,8/19/2016 9:15,1,Niobium Total,107923,0.037,UG/L,0.002,,U
17PY005900,3/24/2016 8:15,1,Barium Total,107908,164,UG/L,0.05,,U
17PY005900,3/24/2016 8:15,1,Specific Conductance,2041,402,USIE/CM,2,,U
17PY006104,4/4/2017 9:00,1,Silicon Dissolved,1175,2300,UG/L,0.05,,U
17PY006227,4/26/2017 12:25,1,Aluminum Total,107905,13600,UG/L,0.5,,U
17PY006308,5/23/2017 3:05,1,Tin Total,107931,0.005,UG/L,0.005,L,U
07PY001379,8/27/2007 16:35,1,Thallium Total,97527,0.003,UG/L,0.001,,U
08PY001188,7/8/2008 17:36,1,Antimony Total,97522,0.289,UG/L,0.001,,U
08PY001188,7/8/2008 17:36,1,Colour True,2021,150,REL UNIT,2.5,,U
08PY001335,7/29/2008 20:15,1,Lithium Total,97514,2.3,UG/L,0.2,,U
08PY001410,8/19/2008 17:10,1,Zinc Total,97532,8.17,UG/L,0.05,,U
08PY001410,8/19/2008 17:10,1,Calcium  extractable/unfiltered,1143,36600,UG/L,0.1,,U
08PY001412,8/22/2008 14:58,1,Lithium Total,97514,1.9,UG/L,0.2,,U
08PY001439,9/16/2008 18:02,1,Rubidium Total,97521,0.34,UG/L,0.01,,U
08PY001439,9/16/2008 18:02,1,Bromide Dissolved,101535,50,UG/L,0.05,L,U
08PY001523,11/26/2008 13:55,1,Nitrogen Total,1130,630,UG/L,0.01,,U
14PY006056,6/18/2014 14:18,1,Barium Total,107908,67.6,UG/L,0.05,,U
15PY005761,5/20/2015 15:00,1,Bromide Dissolved,101535,20,UG/L,0.02,L,U
15PY005761,5/20/2015 15:00,1,Phosphorus Total,15406,473,UG/L,0.003,,U
15PY005891,2/24/2015 14:55,1,Fluoride Dissolved,201836,180,UG/L,0.01,,U
15PY005891,2/24/2015 14:55,1,Beryllium Total,107909,0.004,UG/L,0.001,,U
16PY005022,12/3/2015 10:30,1,Calcium  extractable/unfiltered,1143,32000,UG/L,0.1,,U
15PY005692,4/20/2015 16:45,1,Chromium Total,107914,0.42,UG/L,0.01,,U
15PY005761,5/20/2015 15:00,1,Zinc Total,107939,53,UG/L,0.2,,U
15PY005903,6/23/2015 14:35,1,Boron Total,107907,5.9,UG/L,0.5,,U
16PY005051,1/21/2016 9:25,1,Phosphorus Total,15406,17.3,UG/L,0.0005,,U
15PY005952,8/19/2015 11:00,1,Vanadium Total,107936,0.772,UG/L,0.005,,U
15PY006094,9/19/2015 9:00,1,Vanadium Total,107936,1.87,UG/L,0.005,,U
16PY005022,12/3/2015 10:30,1,Niobium Total,107923,0.004,UG/L,0.001,,U
17PY005321,5/19/2016 9:30,1,Antimony Total,107929,0.11,UG/L,0.001,,U
17PY005321,5/19/2016 9:30,1,Zinc Total,107939,21.2,UG/L,0.2,,U
17PY005321,5/19/2016 9:30,1,Carbon Total Inorganic,100531,8900,UG/L,0.3,,U
17PY005341,6/23/2016 13:15,1,Tungsten Total,107937,0.009,UG/L,0.001,,U
17PY005341,6/23/2016 13:15,1,Uranium Total,107935,0.392,UG/L,0.0005,,U
17PY005341,6/23/2016 13:15,1,Silicon Dissolved,1175,1200,UG/L,0.05,,U
17PY005390,8/19/2016 9:15,1,Fluoride Dissolved,201836,160,UG/L,0.01,,U
17PY005390,8/19/2016 9:15,1,Vanadium Total,107936,5.63,UG/L,0.01,,U
17PY005900,3/24/2016 8:15,1,Potassium Extractable,1142,1600,UG/L,0.1,,U
17PY006104,4/4/2017 9:00,1,Silver Total,107904,0.002,UG/L,0.001,,U
17PY006104,4/4/2017 9:00,1,Tungsten Total,107937,0.013,UG/L,0.001,,U
17PY006227,4/26/2017 12:25,1,Lanthanum Total,107919,10.1,UG/L,0.001,,U
07PY001379,8/27/2007 16:35,1,Silver Total,97997,0.003,UG/L,0.001,,U
07PY001379,8/27/2007 16:35,1,Antimony Total,97522,0.132,UG/L,0.001,,U
07PY001443,9/9/2007 17:15,1,Carbon Dissolved Inorganic,201144,20700,UG/L,0.5,,U
08PY001412,8/22/2008 14:58,1,Rubidium Total,97521,0.47,UG/L,0.01,,U
08PY001439,9/16/2008 18:02,1,Silver Total,97997,0.004,UG/L,0.001,,U
08PY001439,9/16/2008 18:02,1,Tin Total,97524,0.014,UG/L,0.005,,U
15PY005279,7/15/2014 10:20,1,Phosphorus Total,15406,54.2,UG/L,0.0005,,U
15PY005300,8/13/2014 15:30,1,Temperature (water),1125,12,DEG C,,,U
15PY005300,8/13/2014 15:30,1,Niobium Total,107923,0.007,UG/L,0.001,,U
15PY005692,4/20/2015 16:45,1,Carbon Dissolved Inorganic,201144,52000,UG/L,0.5,,U
15PY005942,7/20/2015 10:05,1,Chloride Dissolved,17209,280,UG/L,0.05,,U
15PY005678,3/30/2015 9:50,1,Boron Total,107907,8.1,UG/L,0.5,,U
15PY005761,5/20/2015 15:00,1,Iron Total,107917,12500,UG/L,0.5,,U
15PY005903,6/23/2015 14:35,1,Aluminum Total,107905,306,UG/L,0.5,,U
15PY006094,9/19/2015 9:00,1,Phosphorus Total,15406,53.5,UG/L,0.0005,,U
17PY005401,9/7/2016 15:10,1,Strontium Total,107932,84.7,UG/L,0.05,,U
17PY005401,9/7/2016 15:10,1,Phosphorus Total,15406,84.4,UG/L,0.0005,,U
17PY005532,3/1/2016 13:15,1,Lanthanum Total,107919,0.039,UG/L,0.001,,U
17PY005532,3/1/2016 13:15,1,Specific Conductance,2041,338,USIE/CM,2,,U
17PY005341,6/23/2016 13:15,1,Barium Total,107908,67.6,UG/L,0.05,,U
17PY005341,6/23/2016 13:15,1,Carbon Total Organic,6009,11500,UG/L,0.3,,U
17PY005705,7/21/2016 7:30,1,Carbon Total Inorganic,100531,18000,UG/L,0.3,,U
17PY005900,3/24/2016 8:15,1,Rubidium Total,107928,1.64,UG/L,0.001,,U
17PY005900,3/24/2016 8:15,1,Tungsten Total,107937,0.013,UG/L,0.001,,U
17PY006104,4/4/2017 9:00,1,Chromium Total,107914,0.14,UG/L,0.02,,U
17PY006104,4/4/2017 9:00,1,Rubidium Total,107928,1.44,UG/L,0.001,,U
17PY006227,4/26/2017 12:25,1,Carbon Total Organic,6009,15600,UG/L,0.3,,U
17PY006308,5/23/2017 3:05,1,Tungsten Total,107937,0.017,UG/L,0.001,,U
17PY006308,5/23/2017 3:05,1,Fluoride Dissolved,8261,70,UG/L,0.01,,U
17PY006323,6/14/2017 15:50,1,Silver Total,107904,0.008,UG/L,0.001,,U
17PY006323,6/14/2017 15:50,1,Turbidity,2074,22.6,NTU,0.05,,U
17PY006532,7/20/2017 9:05,1,Colour True,1963,18.5,CU,1,,U
17PY006561,8/22/2017 9:25,1,Sodium dissolved/filtered,1178,1800,UG/L,0.1,,U
17PY006674,9/18/2017 9:35,1,Sodium dissolved/filtered,1178,1400,UG/L,0.1,,U
07PY001379,8/27/2007 16:35,1,Fluoride Dissolved,201836,100,UG/L,0.01,,U
07PY001405,9/24/2007 17:32,1,Bromide Dissolved,101535,50,UG/L,0.05,L,U
08PY001188,7/8/2008 17:36,1,Thallium Total,97527,0.088,UG/L,0.001,,U
08PY001412,8/22/2008 14:58,1,Silver Total,97997,0.004,UG/L,0.001,,U
08PY001523,11/26/2008 13:55,1,Turbidity,2074,4.4,NTU,0.05,,U
14PY006056,6/18/2014 14:18,1,Cesium Total,107915,0.129,UG/L,0.001,,U
14PY006056,6/18/2014 14:18,1,pH,1075,8.05,PH,0.01,,U
15PY005279,7/15/2014 10:20,1,Nickel Total,107924,2.97,UG/L,0.02,,U
15PY005279,7/15/2014 10:20,1,Uranium Total,107935,0.428,UG/L,0.0005,,U
15PY005761,5/20/2015 15:00,1,Chloride Dissolved,17209,230,UG/L,0.05,,U
15PY005891,2/24/2015 14:55,1,Alkalinity Total CaCO3,1131,189000,UG/L,0.5,,U
15PY005952,8/19/2015 11:00,1,Bromide Dissolved,101535,20,UG/L,0.02,L,U
15PY005692,4/20/2015 16:45,1,Cesium Total,107915,0.003,UG/L,0.001,,U
15PY005692,4/20/2015 16:45,1,Vanadium Total,107936,0.118,UG/L,0.005,,U
15PY005761,5/20/2015 15:00,1,Rubidium Total,107928,5.58,UG/L,0.001,,U
16PY005051,1/21/2016 9:25,1,Potassium Extractable,1142,1300,UG/L,0.1,,U
15PY005952,8/19/2015 11:00,1,Strontium Total,107932,87.3,UG/L,0.05,,U
15PY006094,9/19/2015 9:00,1,Boron Total,107907,3.1,UG/L,0.5,,U
15PY005942,7/20/2015 10:05,1,Lanthanum Total,107919,0.155,UG/L,0.001,,U
17PY005401,9/7/2016 15:10,1,Barium Total,107908,70.1,UG/L,0.05,,U
17PY005401,9/7/2016 15:10,1,Temperature (water),1125,6.9,DEG C,-10,,U
17PY005401,9/7/2016 15:10,1,Nitrogen Total,1130,650,UG/L,0.02,,U
17PY005321,5/19/2016 9:30,1,Specific Conductance,2041,145,USIE/CM,2,,U
17PY005705,7/21/2016 7:30,1,Beryllium Total,107909,0.057,UG/L,0.001,,U
17PY005705,7/21/2016 7:30,1,Lithium Total,107920,2.47,UG/L,0.01,,U
17PY005705,7/21/2016 7:30,1,Carbon Dissolved Inorganic,201144,17800,UG/L,0.3,,U
17PY005390,8/19/2016 9:15,1,Nickel Total,107924,7.43,UG/L,0.02,,U
17PY005390,8/19/2016 9:15,1,Thallium Total,107934,0.029,UG/L,0.001,,U
17PY006227,4/26/2017 12:25,1,Silver Total,107904,0.222,UG/L,0.001,,U
17PY006308,5/23/2017 3:05,1,Boron Total,107907,5.9,UG/L,0.5,,U
07PY001379,8/27/2007 16:35,1,Cobalt Total,97507,0.13,UG/L,0.002,,U
07PY001405,9/24/2007 17:32,1,Barium Total,97502,56,UG/L,0.05,,U
07PY001443,9/9/2007 17:15,1,Barium Total,97502,91.1,UG/L,0.05,,U
07PY001443,9/9/2007 17:15,1,Calcium  extractable/unfiltered,1143,42100,UG/L,0.1,,U
08PY001335,7/29/2008 20:15,1,pH,1075,8.17,PH,0.01,,U
08PY001523,11/26/2008 13:55,1,Colour True,2021,30,REL UNIT,2.5,,U
14PY006056,6/18/2014 14:18,1,Thallium Total,107934,0.012,UG/L,0.001,,U
14PY006056,6/18/2014 14:18,1,Carbon Dissolved Inorganic,201144,13500,UG/L,0.5,,U
15PY005279,7/15/2014 10:20,1,Antimony Total,107929,0.134,UG/L,0.001,,U
15PY005279,7/15/2014 10:20,1,Alkalinity Total CaCO3,1131,75000,UG/L,0.5,,U
15PY005300,8/13/2014 15:30,1,Nickel Total,107924,2.43,UG/L,0.02,,U
15PY005300,8/13/2014 15:30,1,Fluoride Dissolved,201836,100,UG/L,0.01,,U
15PY005678,3/30/2015 9:50,1,Sulphate Dissolved,16309,13600,UG/L,0.1,,U
15PY005903,6/23/2015 14:35,1,Carbon Dissolved Inorganic,201144,12100,UG/L,0.5,,U
15PY005678,3/30/2015 9:50,1,Aluminum Total,107905,386,UG/L,0.5,,U
15PY005678,3/30/2015 9:50,1,Silver Total,107904,0.01,UG/L,0.001,,U
15PY005678,3/30/2015 9:50,1,Uranium Total,107935,1.13,UG/L,0.0005,,U
15PY005761,5/20/2015 15:00,1,Chromium Total,107914,6.03,UG/L,0.01,,U
15PY005903,6/23/2015 14:35,1,Thallium Total,107934,0.006,UG/L,0.001,,U
15PY005952,8/19/2015 11:00,1,Zinc Total,107939,2.1,UG/L,0.2,,U
15PY006094,9/19/2015 9:00,1,Tin Total,107931,0.013,UG/L,0.005,,U
15PY005942,7/20/2015 10:05,1,Nickel Total,107924,2.01,UG/L,0.02,,U
17PY005401,9/7/2016 15:10,1,Uranium Total,107935,0.48,UG/L,0.0005,,U
17PY005401,9/7/2016 15:10,1,Potassium dissolved/filtered,1181,400,UG/L,0.1,,U
17PY005532,3/1/2016 13:15,1,Silver Total,107904,0.002,UG/L,0.001,,U
17PY005548,4/20/2016 13:10,1,Phosphorus Total,15406,7.4,UG/L,0.0005,,U
17PY005321,5/19/2016 9:30,1,Barium Total,107908,95.6,UG/L,0.05,,U
17PY005321,5/19/2016 9:30,1,Nitrogen Nitrite,444,7,UG/L,0.005,,U
17PY005900,3/24/2016 8:15,1,Zinc Total,107939,1.7,UG/L,0.2,,U
17PY006104,4/4/2017 9:00,1,Barium Total,107908,235,UG/L,0.05,,U
17PY006104,4/4/2017 9:00,1,Nickel Total,107924,3.05,UG/L,0.02,,U
17PY006104,4/4/2017 9:00,1,Titanium Total,107933,0.5,UG/L,0.05,,U
17PY006104,4/4/2017 9:00,1,Carbon Total Organic,6009,13500,UG/L,0.3,,U
17PY006308,5/23/2017 3:05,1,Colour True,1963,89.8,CU,1,,U
17PY006323,6/14/2017 15:50,1,Tin Total,107931,0.005,UG/L,0.005,L,U
17PY006323,6/14/2017 15:50,1,Titanium Total,107933,4.46,UG/L,0.05,,U
07PY001405,9/24/2007 17:32,1,Vanadium Total,97529,0.326,UG/L,0.005,,U
07PY001405,9/24/2007 17:32,1,Specific Conductance,2041,205,USIE/CM,2,,U
07PY001405,9/24/2007 17:32,1,Sulphate Dissolved,16309,13700,UG/L,0.5,,U
07PY001443,9/9/2007 17:15,1,Iron Total,97511,173,UG/L,0.5,,U
07PY001443,9/9/2007 17:15,1,Zinc Total,97532,2.26,UG/L,0.05,,U
08PY001188,7/8/2008 17:36,1,Aluminum Total,97998,1710,UG/L,0.2,,U
08PY001335,7/29/2008 20:15,1,Zinc Total,97532,4.09,UG/L,0.05,,U
08PY001335,7/29/2008 20:15,1,Sulphate Dissolved,16309,13400,UG/L,0.5,,U
08PY001410,8/19/2008 17:10,1,Uranium Total,97528,0.642,UG/L,0.0005,,U
08PY001410,8/19/2008 17:10,1,Bromide Dissolved,101535,50,UG/L,0.05,L,U
08PY001412,8/22/2008 14:58,1,Zinc Total,97532,1.61,UG/L,0.05,,U
15PY005279,7/15/2014 10:20,1,Strontium Total,107932,81.3,UG/L,0.05,,U
15PY005300,8/13/2014 15:30,1,Cesium Total,107915,0.051,UG/L,0.001,,U
15PY005761,5/20/2015 15:00,1,Sulphate Dissolved,16309,3500,UG/L,0.1,,U
15PY005942,7/20/2015 10:05,1,Carbon Dissolved Inorganic,201144,21200,UG/L,0.5,,U
15PY005952,8/19/2015 11:00,1,pH,1075,8.1,PH,0.01,,U
15PY005903,6/23/2015 14:35,1,Rubidium Total,107928,0.833,UG/L,0.001,,U
15PY005903,6/23/2015 14:35,1,Uranium Total,107935,0.297,UG/L,0.0005,,U
16PY005051,1/21/2016 9:25,1,Fluoride Dissolved,201836,150,UG/L,0.01,,U
17PY005532,3/1/2016 13:15,1,Antimony Total,107929,0.086,UG/L,0.001,,U
17PY005321,5/19/2016 9:30,1,Carbon Total Organic,6009,11700,UG/L,0.3,,U
17PY005341,6/23/2016 13:15,1,Chromium Total,107914,1.37,UG/L,0.02,,U
17PY005705,7/21/2016 7:30,1,Titanium Total,107933,6.24,UG/L,0.05,,U
17PY005390,8/19/2016 9:15,1,Titanium Total,107933,13.8,UG/L,0.05,,U
17PY006104,4/4/2017 9:00,1,Boron Total,107907,8.9,UG/L,0.5,,U
17PY006104,4/4/2017 9:00,1,Vanadium Total,107936,0.26,UG/L,0.01,,U
17PY006104,4/4/2017 9:00,1,Temperature (water),1125,0,DEG C,-10,,U
17PY006227,4/26/2017 12:25,1,Tungsten Total,107937,0.02,UG/L,0.001,,U
17PY006308,5/23/2017 3:05,1,Cerium Total,107912,12.1,UG/L,0.001,,U
17PY006308,5/23/2017 3:05,1,Thallium Total,107934,0.068,UG/L,0.001,,U
17PY006323,6/14/2017 15:50,1,Uranium Total,107935,0.328,UG/L,0.0005,,U
17PY006323,6/14/2017 15:50,1,Fluoride Dissolved,8261,60,UG/L,0.01,,U
17PY006323,6/14/2017 15:50,1,Phosphorus Total,15406,30.2,UG/L,0.0005,,U
17PY006331,6/27/2017 10:05,1,Specific Conductance,2041,165,USIE/CM,2,,U
17PY006532,7/20/2017 9:05,1,Niobium Total,107923,0.002,UG/L,0.002,,U
17PY006532,7/20/2017 9:05,1,Phosphorus Total,15406,22.5,UG/L,0.0005,,U
17PY006674,9/18/2017 9:35,1,Iron Total,107917,1770,UG/L,0.5,,U
18PY005837,9/26/2016 8:30,1,Iron Total,107917,2310,UG/L,0.5,,U
18PY006107,6/12/2018 15:42,1,Lanthanum Total,107919,0.574,UG/L,0.001,,U
18PY006250,7/23/2018 13:40,1,Specific Conductance,2041,215,USIE/CM,2,,U
18PY006250,7/23/2018 13:40,1,Colour True,1963,26.8,CU,1,,U
19PY000146,12/11/2018 14:25,1,Niobium Total,107923,0.003,UG/L,0.002,,U
19PY000228,1/22/2019 13:00,1,Thallium Total,107934,0.002,UG/L,0.001,,U
19PY000655,4/1/2019 10:30,1,Thallium Total,107934,0.002,UG/L,0.001,,U
19PY000826,5/22/2019 15:21,1,Chloride Dissolved,8262,440,UG/L,0.1,,U
19PY000826,5/22/2019 15:21,1,Turbidity,2074,267,NTU,0.05,,U
19PY000925,6/18/2019 10:05,1,Nitrogen Total,1130,510,UG/L,0.02,,U
19PY001314,9/9/2019 13:30,1,Titanium Total,107933,3.01,UG/L,0.05,,U
20PY000313,1/16/2020 10:30,1,Thallium Total,107934,0.002,UG/L,0.001,,U
21PY000126,3/10/2020 13:51,1,Chloride Dissolved,8262,1300,UG/L,0.1,,U
21PY000262,1/12/2021 11:20,1,Temperature (water),1125,0,DEG C,-10,,U
21PY000262,1/12/2021 11:20,1,Lithium Total,107920,4.68,UG/L,0.04,,U
21PY000262,1/12/2021 11:20,1,Titanium Total,107933,0.58,UG/L,0.05,,U
21PY000728,7/12/2021 14:30,1,Alkalinity Total CaCO3,10101,87000,UG/L,0.5,,U
21PY000728,7/12/2021 14:30,1,Chloride Dissolved,8262,390,UG/L,0.1,,U
21PY000996,9/15/2021 19:38,1,pH,10301,8.19,PH,0.01,,U
21PY000996,9/15/2021 19:38,1,Cobalt Total,107913,0.122,UG/L,0.002,,U
21PY000996,9/15/2021 19:38,1,Vanadium Total,107936,0.45,UG/L,0.01,,U
07PY001443,9/9/2007 17:15,1,Dissolved nitrogen nitrate,7315,2,UG/L,0.002,L,U
08PY001188,7/8/2008 17:36,1,Arsenic Total,97999,3.01,UG/L,0.01,,U
08PY001335,7/29/2008 20:15,1,Temperature (air),97060,19,DEG C,,,U
08PY001439,9/16/2008 18:02,1,Silicon Extractable,1140,880,UG/L,0.05,,U
17PY006227,4/26/2017 12:25,1,Nitrogen Total,1130,2040,UG/L,0.02,,U
17PY006308,5/23/2017 3:05,1,Silver Total,107904,0.098,UG/L,0.001,,U
17PY006323,6/14/2017 15:50,1,Vanadium Total,107936,1.7,UG/L,0.01,,U
17PY006331,6/27/2017 10:05,1,Colour True,1963,29.4,CU,1,,U
17PY006532,7/20/2017 9:05,1,Sulphate Dissolved,8265,13800,UG/L,0.1,,U
17PY006532,7/20/2017 9:05,1,Residue nonfilterable,1145,4000,UG/L,2,,U
17PY006532,7/20/2017 9:05,1,Potassium dissolved/filtered,1181,1000,UG/L,0.1,,U
17PY006532,7/20/2017 9:05,1,Sodium dissolved/filtered,1178,1600,UG/L,0.1,,U
18PY006107,6/12/2018 15:42,1,Silver Total,107904,0.016,UG/L,0.001,,U
18PY006249,7/24/2018 13:40,1,Titanium Total,107933,7.53,UG/L,0.05,,U
19PY000146,12/11/2018 14:25,1,Potassium dissolved/filtered,1181,1100,UG/L,0.1,,U
19PY000826,5/22/2019 15:21,1,Beryllium Total,107909,0.567,UG/L,0.001,,U
19PY000925,6/18/2019 10:05,1,Vanadium Total,107936,1.67,UG/L,0.01,,U
19PY000925,6/18/2019 10:05,1,Residue nonfilterable,1145,27000,UG/L,2,,U
19PY001142,7/22/2019 11:30,1,Barium Total,107908,83.5,UG/L,0.05,,U
19PY001142,7/22/2019 11:30,1,Rubidium Total,107928,1,UG/L,0.001,,U
19PY001142,7/22/2019 11:30,1,Phosphorus Total,15406,53.6,UG/L,0.0005,,U
19PY001149,8/12/2019 0:00,1,Beryllium Total,107909,0.007,UG/L,0.001,,U
19PY001149,8/12/2019 0:00,1,Specific Conductance,2041,282,USIE/CM,2,,U
20PY000231,12/17/2019 14:15,1,Carbon Total Inorganic,100531,33900,UG/L,0.3,,U
20PY000313,1/16/2020 10:30,1,Rubidium Total,107928,0.869,UG/L,0.001,,U
21PY000262,1/12/2021 11:20,1,Residue nonfilterable,1145,2000,UG/L,2,,U
21PY000262,1/12/2021 11:20,1,Aluminum Total,107905,21.9,UG/L,0.5,,U
21PY000262,1/12/2021 11:20,1,Zinc Total,107939,2.1,UG/L,0.2,,U
21PY000521,3/15/2021 10:20,1,Beryllium Total,107909,0.01,UG/L,0.01,L,U
21PY000521,3/15/2021 10:20,1,Sodium dissolved/filtered,1178,7600,UG/L,0.1,,U
21PY000996,9/15/2021 19:38,1,Uranium Total,107935,0.604,UG/L,0.001,,U
07PY001443,9/9/2007 17:15,1,Manganese Total,97515,12.6,UG/L,0.05,,U
07PY001469,12/2/2007 14:20,1,Bismuth Total,97504,0.001,UG/L,0.001,L,U
07PY001405,9/24/2007 17:32,1,Nitrogen Total Dissolved,7657,270,UG/L,0.01,,U
17PY006104,4/4/2017 9:00,1,Sulphate Dissolved,16309,14300,UG/L,0.1,,U
17PY006227,4/26/2017 12:25,1,Colour True,1963,14.4,CU,1,,U
17PY006227,4/26/2017 12:25,1,Silicon Dissolved,1175,2500,UG/L,0.05,,U
17PY006323,6/14/2017 15:50,1,Antimony Total,107929,0.118,UG/L,0.001,,U
17PY006323,6/14/2017 15:50,1,Barium Total,107908,60.1,UG/L,0.05,,U
17PY006323,6/14/2017 15:50,1,Silicon Dissolved,1175,900,UG/L,0.05,,U
17PY006331,6/27/2017 10:05,1,Cobalt Total,107913,0.199,UG/L,0.002,,U
17PY006532,7/20/2017 9:05,1,pH,10301,8.37,PH,0.01,,U
17PY006674,9/18/2017 9:35,1,Cobalt Total,107913,0.654,UG/L,0.002,,U
18PY005837,9/26/2016 8:30,1,Nickel Total,107924,4.66,UG/L,0.02,,U
18PY006107,6/12/2018 15:42,1,Chromium Total,107914,1.29,UG/L,0.02,,U
18PY006107,6/12/2018 15:42,1,Uranium Total,107935,0.351,UG/L,0.0005,,U
18PY006249,7/24/2018 13:40,1,Boron Total,107907,5,UG/L,0.5,,U
18PY006249,7/24/2018 13:40,1,Bromide Dissolved,8264,20,UG/L,0.02,L,U
18PY006250,7/23/2018 13:40,1,Beryllium Total,107909,0.059,UG/L,0.001,,U
19PY000140,11/21/2018 13:00,1,Nitrogen Total,1130,560,UG/L,0.02,,U
19PY000228,1/22/2019 13:00,1,Lithium Total,107920,3.61,UG/L,0.01,,U
19PY000655,4/1/2019 10:30,1,Sulphate Dissolved,8265,12600,UG/L,0.5,,U
19PY000655,4/1/2019 10:30,1,Turbidity,2074,4.07,NTU,0.05,,U
19PY000925,6/18/2019 10:05,1,Carbon Total Inorganic,100531,14500,UG/L,0.3,,U
19PY000925,6/18/2019 10:05,1,Bromide Dissolved,8264,20,UG/L,0.02,L,U
19PY001314,9/9/2019 13:30,1,Boron Total,107907,4.2,UG/L,0.5,,U
20PY000313,1/16/2020 10:30,1,Cobalt Total,107913,0.086,UG/L,0.002,,U
21PY000521,3/15/2021 10:20,1,Silver Total,107904,0.002,UG/L,0.001,,U
21PY000728,7/12/2021 14:30,1,Nitrogen Total,9326,460,UG/L,0.02,,U
21PY000728,7/12/2021 14:30,1,Cobalt Total,107913,0.101,UG/L,0.002,,U
21PY000728,7/12/2021 14:30,1,Iron Total,107917,245,UG/L,0.5,,U
21PY000996,9/15/2021 19:38,1,Residue nonfilterable,1145,4000,UG/L,2,,U
21PY000996,9/15/2021 19:38,1,Beryllium Total,107909,0.01,UG/L,0.01,,U
07PY001379,8/27/2007 16:35,1,Manganese Total,97515,19.5,UG/L,0.05,,U
07PY001405,9/24/2007 17:32,1,Copper Total,97510,1.21,UG/L,0.02,,U
07PY001443,9/9/2007 17:15,1,Lead Total,97519,0.075,UG/L,0.005,,U
07PY001443,9/9/2007 17:15,1,Sodium Extractable,1139,5400,UG/L,0.1,,U
18PY006107,6/12/2018 15:42,1,Nitrogen Total,1130,510,UG/L,0.02,,U
18PY006107,6/12/2018 15:42,1,Turbidity,2074,42.1,NTU,0.05,,U
18PY006249,7/24/2018 13:40,1,Chromium Total,107914,1.59,UG/L,0.02,,U
18PY006250,7/23/2018 13:40,1,Aluminum Total,107905,621,UG/L,0.5,,U
18PY006250,7/23/2018 13:40,1,Lithium Total,107920,3.1,UG/L,0.01,,U
18PY006250,7/23/2018 13:40,1,Carbon Total Inorganic,100531,20700,UG/L,0.3,,U
